Game ID,Game Name,Bet Name,Market Name,Sportsbook,line,Odds
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Pepperdine +20.5,Point Spread,Circa Vegas,20.5,-110.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Over 145.5,Total Points,Circa Vegas,145.5,-110.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Under 145.5,Total Points,Circa Vegas,145.5,-110.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco,1st Half Moneyline,Circa Vegas,,-170.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara,1st Half Moneyline,Circa Vegas,,150.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Over 68,1st Half Total Points,Circa Vegas,68.0,-110.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Under 68,1st Half Total Points,Circa Vegas,68.0,-110.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco -2,1st Half Point Spread,Circa Vegas,-2.0,-115.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara +2,1st Half Point Spread,Circa Vegas,2.0,-105.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco,Moneyline,Circa Vegas,,-180.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara,Moneyline,Circa Vegas,,155.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco -4,Point Spread,Circa Vegas,-4.0,-105.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara +4,Point Spread,Circa Vegas,4.0,-115.0
75511-27206-2024-12-30,Seattle U vs Nicholls,Over 145.5,Total Points,Circa Vegas,145.5,-110.0
75511-27206-2024-12-30,Seattle U vs Nicholls,Under 145.5,Total Points,Circa Vegas,145.5,-110.0
75511-27206-2024-12-30,Seattle U vs Nicholls,Nicholls,Moneyline,Circa Vegas,,380.0
75511-27206-2024-12-30,Seattle U vs Nicholls,Seattle U,Moneyline,Circa Vegas,,-475.0
75511-27206-2024-12-30,Seattle U vs Nicholls,Nicholls +10,Point Spread,Circa Vegas,10.0,-110.0
75511-27206-2024-12-30,Seattle U vs Nicholls,Seattle U -10,Point Spread,Circa Vegas,-10.0,-110.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific,Moneyline,bet105,,104.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego,Moneyline,bet105,,-121.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific Over 33.5,1st Half Team Total,bet105,33.5,-112.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific Under 33.5,1st Half Team Total,bet105,33.5,-112.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego Over 33.5,1st Half Team Total,bet105,33.5,-112.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego Under 33.5,1st Half Team Total,bet105,33.5,-110.0
23912-13809-2024-12-30,San Diego vs Pacific,Over 142,Total Points,bet105,142.0,-139.0
23912-13809-2024-12-30,San Diego vs Pacific,Over 143,Total Points,bet105,143.0,-125.0
23912-13809-2024-12-30,San Diego vs Pacific,Over 143.5,Total Points,bet105,143.5,-117.0
23912-13809-2024-12-30,San Diego vs Pacific,Over 144.5,Total Points,bet105,144.5,-104.0
23912-13809-2024-12-30,San Diego vs Pacific,Over 145,Total Points,bet105,145.0,100.0
23912-13809-2024-12-30,San Diego vs Pacific,Under 142,Total Points,bet105,142.0,112.0
23912-13809-2024-12-30,San Diego vs Pacific,Under 143,Total Points,bet105,143.0,102.0
23912-13809-2024-12-30,San Diego vs Pacific,Under 143.5,Total Points,bet105,143.5,-104.0
23912-13809-2024-12-30,San Diego vs Pacific,Under 144.5,Total Points,bet105,144.5,-116.0
23912-13809-2024-12-30,San Diego vs Pacific,Under 145,Total Points,bet105,145.0,-123.0
23912-13809-2024-12-30,San Diego vs Pacific,Over 144,Total Points,bet105,144.0,-109.0
23912-13809-2024-12-30,San Diego vs Pacific,Under 144,Total Points,bet105,144.0,-109.0
23912-13809-2024-12-30,San Diego vs Pacific,Even,Total Points Odd/Even,bet105,,-110.0
23912-13809-2024-12-30,San Diego vs Pacific,Odd,Total Points Odd/Even,bet105,,-110.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific +1.5,Point Spread,bet105,1.5,-109.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific +2,Point Spread,bet105,2.0,-122.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific +2.5,Point Spread,bet105,2.5,-132.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific +3,Point Spread,bet105,3.0,-142.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific -1,Point Spread,bet105,-1.0,110.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific -1.5,Point Spread,bet105,-1.5,117.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific -2,Point Spread,bet105,-2.0,127.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific -2.5,Point Spread,bet105,-2.5,137.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego +1,Point Spread,bet105,1.0,-130.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego +1.5,Point Spread,bet105,1.5,-139.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego +2,Point Spread,bet105,2.0,-153.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego +2.5,Point Spread,bet105,2.5,-168.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego -1.5,Point Spread,bet105,-1.5,-107.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego -2,Point Spread,bet105,-2.0,102.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego -2.5,Point Spread,bet105,-2.5,110.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego -3,Point Spread,bet105,-3.0,119.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific +1,Point Spread,bet105,1.0,-101.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego -1,Point Spread,bet105,-1.0,-113.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific +1,1st Half Point Spread,bet105,1.0,-125.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific +1.5,1st Half Point Spread,bet105,1.5,-136.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific +2,1st Half Point Spread,bet105,2.0,-147.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific -0.5,1st Half Point Spread,bet105,-0.5,102.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific -1,1st Half Point Spread,bet105,-1.0,110.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific -1.5,1st Half Point Spread,bet105,-1.5,117.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego +0.5,1st Half Point Spread,bet105,0.5,-123.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego +1,1st Half Point Spread,bet105,1.0,-133.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego +1.5,1st Half Point Spread,bet105,1.5,-144.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego -1,1st Half Point Spread,bet105,-1.0,104.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego -1.5,1st Half Point Spread,bet105,-1.5,112.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego -2,1st Half Point Spread,bet105,-2.0,119.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific +0.5,1st Half Point Spread,bet105,0.5,-113.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego -0.5,1st Half Point Spread,bet105,-0.5,-104.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific Over 71.5,Team Total,bet105,71.5,-109.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific Under 71.5,Team Total,bet105,71.5,-115.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego Over 72.5,Team Total,bet105,72.5,-109.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego Under 72.5,Team Total,bet105,72.5,-115.0
23912-13809-2024-12-30,San Diego vs Pacific,Over 66,1st Half Total Points,bet105,66.0,-139.0
23912-13809-2024-12-30,San Diego vs Pacific,Over 66.5,1st Half Total Points,bet105,66.5,-128.0
23912-13809-2024-12-30,San Diego vs Pacific,Over 67,1st Half Total Points,bet105,67.0,-119.0
23912-13809-2024-12-30,San Diego vs Pacific,Over 68,1st Half Total Points,bet105,68.0,100.0
23912-13809-2024-12-30,San Diego vs Pacific,Over 68.5,1st Half Total Points,bet105,68.5,108.0
23912-13809-2024-12-30,San Diego vs Pacific,Under 66,1st Half Total Points,bet105,66.0,112.0
23912-13809-2024-12-30,San Diego vs Pacific,Under 66.5,1st Half Total Points,bet105,66.5,106.0
23912-13809-2024-12-30,San Diego vs Pacific,Under 67,1st Half Total Points,bet105,67.0,-102.0
23912-13809-2024-12-30,San Diego vs Pacific,Under 68,1st Half Total Points,bet105,68.0,-123.0
23912-13809-2024-12-30,San Diego vs Pacific,Under 68.5,1st Half Total Points,bet105,68.5,-132.0
23912-13809-2024-12-30,San Diego vs Pacific,Over 67.5,1st Half Total Points,bet105,67.5,-109.0
23912-13809-2024-12-30,San Diego vs Pacific,Under 67.5,1st Half Total Points,bet105,67.5,-110.0
23912-13809-2024-12-30,San Diego vs Pacific,Pacific,1st Half Moneyline,bet105,,-104.0
23912-13809-2024-12-30,San Diego vs Pacific,San Diego,1st Half Moneyline,bet105,,-115.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist,Moneyline,bet105,,141.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine,Moneyline,bet105,,-165.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist Over 32.5,1st Half Team Total,bet105,32.5,-125.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist Under 32.5,1st Half Team Total,bet105,32.5,-101.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine Over 34.5,1st Half Team Total,bet105,34.5,-107.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine Under 34.5,1st Half Team Total,bet105,34.5,-116.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Over 140,Total Points,bet105,140.0,-145.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Over 140.5,Total Points,bet105,140.5,-137.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Over 141,Total Points,bet105,141.0,-131.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Over 141.5,Total Points,bet105,141.5,-125.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Over 142.5,Total Points,bet105,142.5,-110.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Over 143,Total Points,bet105,143.0,-104.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Over 143.5,Total Points,bet105,143.5,100.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Over 144,Total Points,bet105,144.0,108.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Under 140,Total Points,bet105,140.0,117.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Under 140.5,Total Points,bet105,140.5,110.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Under 141,Total Points,bet105,141.0,106.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Under 141.5,Total Points,bet105,141.5,102.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Under 142.5,Total Points,bet105,142.5,-109.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Under 143,Total Points,bet105,143.0,-116.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Under 143.5,Total Points,bet105,143.5,-125.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Under 144,Total Points,bet105,144.0,-132.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Over 142,Total Points,bet105,142.0,-117.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Under 142,Total Points,bet105,142.0,-102.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Even,Total Points Odd/Even,bet105,,-110.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Odd,Total Points Odd/Even,bet105,,-110.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist +1.5,Point Spread,bet105,1.5,121.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist +2,Point Spread,bet105,2.0,110.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist +2.5,Point Spread,bet105,2.5,102.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist +3,Point Spread,bet105,3.0,-104.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist +4,Point Spread,bet105,4.0,-123.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist +4.5,Point Spread,bet105,4.5,-134.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist +5,Point Spread,bet105,5.0,-145.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist +5.5,Point Spread,bet105,5.5,-158.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine -1.5,Point Spread,bet105,-1.5,-145.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine -2,Point Spread,bet105,-2.0,-134.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine -2.5,Point Spread,bet105,-2.5,-122.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine -3,Point Spread,bet105,-3.0,-112.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine -4,Point Spread,bet105,-4.0,104.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine -4.5,Point Spread,bet105,-4.5,112.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine -5,Point Spread,bet105,-5.0,122.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine -5.5,Point Spread,bet105,-5.5,129.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist +3.5,Point Spread,bet105,3.5,-112.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine -3.5,Point Spread,bet105,-3.5,-102.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist +0.5,1st Half Point Spread,bet105,0.5,102.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist +1,1st Half Point Spread,bet105,1.0,-104.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist +2,1st Half Point Spread,bet105,2.0,-123.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist +2.5,1st Half Point Spread,bet105,2.5,-134.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist +3,1st Half Point Spread,bet105,3.0,-145.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist -0.5,1st Half Point Spread,bet105,-0.5,118.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine +0.5,1st Half Point Spread,bet105,0.5,-145.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine -0.5,1st Half Point Spread,bet105,-0.5,-125.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine -1,1st Half Point Spread,bet105,-1.0,-115.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine -2,1st Half Point Spread,bet105,-2.0,102.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine -2.5,1st Half Point Spread,bet105,-2.5,110.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine -3,1st Half Point Spread,bet105,-3.0,119.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist +1.5,1st Half Point Spread,bet105,1.5,-112.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine -1.5,1st Half Point Spread,bet105,-1.5,-104.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist Over 69.5,Team Total,bet105,69.5,-113.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist Under 69.5,Team Total,bet105,69.5,-109.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine Over 73.5,Team Total,bet105,73.5,-107.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine Under 73.5,Team Total,bet105,73.5,-117.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Over 66,1st Half Total Points,bet105,66.0,-131.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Over 66.5,1st Half Total Points,bet105,66.5,-122.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Over 67,1st Half Total Points,bet105,67.0,-112.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Over 68,1st Half Total Points,bet105,68.0,104.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Over 68.5,1st Half Total Points,bet105,68.5,114.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Over 69,1st Half Total Points,bet105,69.0,122.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Under 66,1st Half Total Points,bet105,66.0,106.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Under 66.5,1st Half Total Points,bet105,66.5,100.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Under 67,1st Half Total Points,bet105,67.0,-107.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Under 68,1st Half Total Points,bet105,68.0,-128.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Under 68.5,1st Half Total Points,bet105,68.5,-139.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Under 69,1st Half Total Points,bet105,69.0,-151.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Over 67.5,1st Half Total Points,bet105,67.5,-102.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,Under 67.5,1st Half Total Points,bet105,67.5,-117.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,California Baptist,1st Half Moneyline,bet105,,117.0
36223-21618-2024-12-30,California Baptist vs UC Irvine,UC Irvine,1st Half Moneyline,bet105,,-139.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Gonzaga Over 43.5,1st Half Team Total,bet105,43.5,-126.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Gonzaga Under 43.5,1st Half Team Total,bet105,43.5,100.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Pepperdine Over 32.5,1st Half Team Total,bet105,32.5,-120.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Pepperdine Under 32.5,1st Half Team Total,bet105,32.5,-104.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Over 159,Total Points,bet105,159.0,-112.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Under 159,Total Points,bet105,159.0,-107.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Even,Total Points Odd/Even,bet105,,-110.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Odd,Total Points Odd/Even,bet105,,-110.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Gonzaga -20,Point Spread,bet105,-20.0,-116.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Pepperdine +20,Point Spread,bet105,20.0,-102.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Gonzaga -10.5,1st Half Point Spread,bet105,-10.5,-131.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Gonzaga -11,1st Half Point Spread,bet105,-11.0,-122.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Gonzaga -11.5,1st Half Point Spread,bet105,-11.5,-112.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Gonzaga -12.5,1st Half Point Spread,bet105,-12.5,106.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Gonzaga -13,1st Half Point Spread,bet105,-13.0,114.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Gonzaga -13.5,1st Half Point Spread,bet105,-13.5,122.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Pepperdine +10.5,1st Half Point Spread,bet105,10.5,108.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Pepperdine +11,1st Half Point Spread,bet105,11.0,100.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Pepperdine +11.5,1st Half Point Spread,bet105,11.5,-107.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Pepperdine +12.5,1st Half Point Spread,bet105,12.5,-126.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Pepperdine +13,1st Half Point Spread,bet105,13.0,-137.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Pepperdine +13.5,1st Half Point Spread,bet105,13.5,-149.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Gonzaga -12,1st Half Point Spread,bet105,-12.0,-102.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Pepperdine +12,1st Half Point Spread,bet105,12.0,-115.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Gonzaga Over 89.5,Team Total,bet105,89.5,-119.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Gonzaga Under 89.5,Team Total,bet105,89.5,-104.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Pepperdine Over 68.5,Team Total,bet105,68.5,-125.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Pepperdine Under 68.5,Team Total,bet105,68.5,100.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Over 76,1st Half Total Points,bet105,76.0,-121.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Over 77.5,1st Half Total Points,bet105,77.5,106.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Over 78,1st Half Total Points,bet105,78.0,114.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Under 76,1st Half Total Points,bet105,76.0,-101.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Under 77.5,1st Half Total Points,bet105,77.5,-129.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Under 78,1st Half Total Points,bet105,78.0,-142.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Over 76.5,1st Half Total Points,bet105,76.5,-109.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Under 76.5,1st Half Total Points,bet105,76.5,-109.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Gonzaga,1st Half Moneyline,bet105,,-1053.0
36413-37641-2024-12-30,Pepperdine vs Gonzaga,Pepperdine,1st Half Moneyline,bet105,,641.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco,Moneyline,bet105,,-181.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara,Moneyline,bet105,,152.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco Over 34.5,1st Half Team Total,bet105,34.5,-123.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco Under 34.5,1st Half Team Total,bet105,34.5,-102.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara Over 32.5,1st Half Team Total,bet105,32.5,-126.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara Under 32.5,1st Half Team Total,bet105,32.5,100.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Over 143,Total Points,bet105,143.0,-139.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Over 143.5,Total Points,bet105,143.5,-132.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Over 144,Total Points,bet105,144.0,-125.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Over 144.5,Total Points,bet105,144.5,-119.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Over 147,Total Points,bet105,147.0,110.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Under 143,Total Points,bet105,143.0,112.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Under 143.5,Total Points,bet105,143.5,108.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Under 144,Total Points,bet105,144.0,102.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Under 144.5,Total Points,bet105,144.5,-102.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Under 147,Total Points,bet105,147.0,-137.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Over 145,Total Points,bet105,145.0,-112.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Under 145,Total Points,bet105,145.0,-107.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Even,Total Points Odd/Even,bet105,,-110.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Odd,Total Points Odd/Even,bet105,,-110.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco -2,Point Spread,bet105,-2.0,-149.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco -3.5,Point Spread,bet105,-3.5,-116.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco -5,Point Spread,bet105,-5.0,108.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco -6,Point Spread,bet105,-6.0,125.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara +2,Point Spread,bet105,2.0,124.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara +3.5,Point Spread,bet105,3.5,-101.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara +5,Point Spread,bet105,5.0,-129.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara +6,Point Spread,bet105,6.0,-150.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco -4,Point Spread,bet105,-4.0,-107.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara +4,Point Spread,bet105,4.0,-109.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco -1,1st Half Point Spread,bet105,-1.0,-129.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco -1.5,1st Half Point Spread,bet105,-1.5,-120.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco -2,1st Half Point Spread,bet105,-2.0,-109.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco -3,1st Half Point Spread,bet105,-3.0,108.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco -3.5,1st Half Point Spread,bet105,-3.5,116.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco -4,1st Half Point Spread,bet105,-4.0,124.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara +1,1st Half Point Spread,bet105,1.0,106.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara +1.5,1st Half Point Spread,bet105,1.5,-101.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara +2,1st Half Point Spread,bet105,2.0,-109.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara +3,1st Half Point Spread,bet105,3.0,-128.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara +3.5,1st Half Point Spread,bet105,3.5,-140.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara +4,1st Half Point Spread,bet105,4.0,-152.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco -2.5,1st Half Point Spread,bet105,-2.5,-101.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara +2.5,1st Half Point Spread,bet105,2.5,-117.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco Over 74.5,Team Total,bet105,74.5,-104.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,San Francisco Under 74.5,Team Total,bet105,74.5,-119.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara Over 70.5,Team Total,bet105,70.5,-112.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Santa Clara Under 70.5,Team Total,bet105,70.5,-112.0
37210-38343-2024-12-30,San Francisco vs Santa Clara,Over 67,1st Half Total Points,bet105,67.0,-134.0
