Game ID,Game Name,Bet Name,Market Name,Sportsbook,line,Odds,Player Name
33125-14898-2024-12-30,Grand Canyon vs Bryant,Under 161.5,Total Points,Pinnacle,161.5,-135.0,
13323-35870-2024-12-30,Oklahoma State vs Houston,Houston -6.5,1st Half Point Spread,BetOnline,-6.5,-115.0,Houston
13323-35870-2024-12-30,Oklahoma State vs Houston,Oklahoma State +6.5,1st Half Point Spread,BetOnline,6.5,-105.0,Oklahoma State
13323-35870-2024-12-30,Oklahoma State vs Houston,Over 64.5,1st Half Total Points,BetOnline,64.5,-110.0,
13323-35870-2024-12-30,Oklahoma State vs Houston,Under 64.5,1st Half Total Points,BetOnline,64.5,-110.0,
13323-35870-2024-12-30,Oklahoma State vs Houston,Houston,Moneyline,BetOnline,,-760.0,Houston
13323-35870-2024-12-30,Oklahoma State vs Houston,Oklahoma State,Moneyline,BetOnline,,560.0,Oklahoma State
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 1.5,Player Assists,BetOnline,1.5,122.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 2.5,Player Assists,BetOnline,2.5,308.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 3.5,Player Assists,BetOnline,3.5,839.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 4.5,Player Assists,BetOnline,4.5,2333.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Under 1.5,Player Assists,BetOnline,1.5,-158.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 1.5,Player Assists,BetOnline,1.5,-112.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 2.5,Player Assists,BetOnline,2.5,243.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 3.5,Player Assists,BetOnline,3.5,661.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 4.5,Player Assists,BetOnline,4.5,1839.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Under 1.5,Player Assists,BetOnline,1.5,-114.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 2.5,Player Assists,BetOnline,2.5,-999.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 3.5,Player Assists,BetOnline,3.5,-303.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 4.5,Player Assists,BetOnline,4.5,-117.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 5.5,Player Assists,BetOnline,5.5,156.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 6.5,Player Assists,BetOnline,6.5,285.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 7.5,Player Assists,BetOnline,7.5,525.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 8.5,Player Assists,BetOnline,8.5,993.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Under 4.5,Player Assists,BetOnline,4.5,-109.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 1.5,Player Made Threes,BetOnline,1.5,129.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 2.5,Player Made Threes,BetOnline,2.5,260.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 3.5,Player Made Threes,BetOnline,3.5,599.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 4.5,Player Made Threes,BetOnline,4.5,1521.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 5.5,Player Made Threes,BetOnline,5.5,4430.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Under 1.5,Player Made Threes,BetOnline,1.5,-169.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 1.5,Player Made Threes,BetOnline,1.5,-312.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 2.5,Player Made Threes,BetOnline,2.5,118.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 3.5,Player Made Threes,BetOnline,3.5,260.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 4.5,Player Made Threes,BetOnline,4.5,647.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 5.5,Player Made Threes,BetOnline,5.5,1814.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Under 2.5,Player Made Threes,BetOnline,2.5,-153.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 1.5,Player Made Threes,BetOnline,1.5,-384.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 2.5,Player Made Threes,BetOnline,2.5,-129.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 3.5,Player Made Threes,BetOnline,3.5,150.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 4.5,Player Made Threes,BetOnline,4.5,289.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 5.5,Player Made Threes,BetOnline,5.5,572.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 6.5,Player Made Threes,BetOnline,6.5,1205.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Under 2.5,Player Made Threes,BetOnline,2.5,100.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 1.5,Player Made Threes,BetOnline,1.5,104.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 2.5,Player Made Threes,BetOnline,2.5,210.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 3.5,Player Made Threes,BetOnline,3.5,461.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 4.5,Player Made Threes,BetOnline,4.5,1093.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 5.5,Player Made Threes,BetOnline,5.5,2905.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Under 1.5,Player Made Threes,BetOnline,1.5,-135.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 1.5,Player Made Threes,BetOnline,1.5,174.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 2.5,Player Made Threes,BetOnline,2.5,337.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 3.5,Player Made Threes,BetOnline,3.5,858.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 4.5,Player Made Threes,BetOnline,4.5,2493.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Under 1.5,Player Made Threes,BetOnline,1.5,-232.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 11.5,Player Points,BetOnline,11.5,138.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 13.5,Player Points,BetOnline,13.5,209.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 15.5,Player Points,BetOnline,15.5,321.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 17.5,Player Points,BetOnline,17.5,498.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 19.5,Player Points,BetOnline,19.5,789.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 21.5,Player Points,BetOnline,21.5,1282.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 23.5,Player Points,BetOnline,23.5,2142.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 25.5,Player Points,BetOnline,25.5,3694.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 7.5,Player Points,BetOnline,7.5,-256.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 9.5,Player Points,BetOnline,9.5,-109.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Under 9.5,Player Points,BetOnline,9.5,-117.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 11.5,Player Points,BetOnline,11.5,138.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 13.5,Player Points,BetOnline,13.5,209.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 15.5,Player Points,BetOnline,15.5,321.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 17.5,Player Points,BetOnline,17.5,498.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 19.5,Player Points,BetOnline,19.5,789.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 21.5,Player Points,BetOnline,21.5,1282.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 23.5,Player Points,BetOnline,23.5,2142.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 25.5,Player Points,BetOnline,25.5,3694.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 7.5,Player Points,BetOnline,7.5,-256.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 9.5,Player Points,BetOnline,9.5,-109.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Under 9.5,Player Points,BetOnline,9.5,-117.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 12.5,Player Points,BetOnline,12.5,-227.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 14.5,Player Points,BetOnline,14.5,-107.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 16.5,Player Points,BetOnline,16.5,137.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 18.5,Player Points,BetOnline,18.5,202.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 20.5,Player Points,BetOnline,20.5,304.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 22.5,Player Points,BetOnline,22.5,459.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 24.5,Player Points,BetOnline,24.5,707.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 26.5,Player Points,BetOnline,26.5,1112.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 28.5,Player Points,BetOnline,28.5,1793.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 30.5,Player Points,BetOnline,30.5,2974.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Under 14.5,Player Points,BetOnline,14.5,-120.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 13.5,Player Points,BetOnline,13.5,-196.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 15.5,Player Points,BetOnline,15.5,-107.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 17.5,Player Points,BetOnline,17.5,134.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 19.5,Player Points,BetOnline,19.5,195.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 21.5,Player Points,BetOnline,21.5,284.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 23.5,Player Points,BetOnline,23.5,419.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 25.5,Player Points,BetOnline,25.5,626.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 27.5,Player Points,BetOnline,27.5,955.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 29.5,Player Points,BetOnline,29.5,1488.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 31.5,Player Points,BetOnline,31.5,2379.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Under 15.5,Player Points,BetOnline,15.5,-120.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 11.5,Player Points,BetOnline,11.5,106.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 13.5,Player Points,BetOnline,13.5,159.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 15.5,Player Points,BetOnline,15.5,249.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 17.5,Player Points,BetOnline,17.5,394.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 19.5,Player Points,BetOnline,19.5,634.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 21.5,Player Points,BetOnline,21.5,1048.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 23.5,Player Points,BetOnline,23.5,1787.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 25.5,Player Points,BetOnline,25.5,3154.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 9.5,Player Points,BetOnline,9.5,-192.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Under 11.5,Player Points,BetOnline,11.5,-136.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 11.5,Player Points,BetOnline,11.5,141.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 13.5,Player Points,BetOnline,13.5,220.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 15.5,Player Points,BetOnline,15.5,347.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 17.5,Player Points,BetOnline,17.5,554.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 19.5,Player Points,BetOnline,19.5,909.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 21.5,Player Points,BetOnline,21.5,1534.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 23.5,Player Points,BetOnline,23.5,2678.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 25.5,Player Points,BetOnline,25.5,4848.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 7.5,Player Points,BetOnline,7.5,-238.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 9.5,Player Points,BetOnline,9.5,-109.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Under 9.5,Player Points,BetOnline,9.5,-117.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 13.5,Player Points + Rebounds + Assists,BetOnline,13.5,-200.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 15.5,Player Points + Rebounds + Assists,BetOnline,15.5,-103.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 17.5,Player Points + Rebounds + Assists,BetOnline,17.5,148.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 19.5,Player Points + Rebounds + Assists,BetOnline,19.5,227.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 21.5,Player Points + Rebounds + Assists,BetOnline,21.5,351.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 23.5,Player Points + Rebounds + Assists,BetOnline,23.5,551.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 25.5,Player Points + Rebounds + Assists,BetOnline,25.5,885.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 27.5,Player Points + Rebounds + Assists,BetOnline,27.5,1460.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 29.5,Player Points + Rebounds + Assists,BetOnline,29.5,2487.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 31.5,Player Points + Rebounds + Assists,BetOnline,31.5,4384.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 17.5,Player Points + Rebounds + Assists,BetOnline,17.5,-222.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 19.5,Player Points + Rebounds + Assists,BetOnline,19.5,-116.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 21.5,Player Points + Rebounds + Assists,BetOnline,21.5,127.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 23.5,Player Points + Rebounds + Assists,BetOnline,23.5,187.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 25.5,Player Points + Rebounds + Assists,BetOnline,25.5,276.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 27.5,Player Points + Rebounds + Assists,BetOnline,27.5,412.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 29.5,Player Points + Rebounds + Assists,BetOnline,29.5,625.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 31.5,Player Points + Rebounds + Assists,BetOnline,31.5,965.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 33.5,Player Points + Rebounds + Assists,BetOnline,33.5,1528.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 35.5,Player Points + Rebounds + Assists,BetOnline,35.5,2484.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 37.5,Player Points + Rebounds + Assists,BetOnline,37.5,4156.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 16.5,Player Points + Rebounds + Assists,BetOnline,16.5,-212.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 18.5,Player Points + Rebounds + Assists,BetOnline,18.5,-104.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 20.5,Player Points + Rebounds + Assists,BetOnline,20.5,150.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 22.5,Player Points + Rebounds + Assists,BetOnline,22.5,239.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 24.5,Player Points + Rebounds + Assists,BetOnline,24.5,380.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 26.5,Player Points + Rebounds + Assists,BetOnline,26.5,621.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 28.5,Player Points + Rebounds + Assists,BetOnline,28.5,1038.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 30.5,Player Points + Rebounds + Assists,BetOnline,30.5,1792.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 32.5,Player Points + Rebounds + Assists,BetOnline,32.5,3210.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 10.5,Player Rebounds,BetOnline,10.5,1079.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 11.5,Player Rebounds,BetOnline,11.5,1843.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 12.5,Player Rebounds,BetOnline,12.5,3229.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 4.5,Player Rebounds,BetOnline,4.5,-196.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 5.5,Player Rebounds,BetOnline,5.5,100.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 6.5,Player Rebounds,BetOnline,6.5,156.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 7.5,Player Rebounds,BetOnline,7.5,247.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 8.5,Player Rebounds,BetOnline,8.5,397.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Over 9.5,Player Rebounds,BetOnline,9.5,648.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Abou Ousmane Under 5.5,Player Rebounds,BetOnline,5.5,-129.0,Abou Ousmane
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 2.5,Player Rebounds,BetOnline,2.5,-112.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 3.5,Player Rebounds,BetOnline,3.5,169.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 4.5,Player Rebounds,BetOnline,4.5,320.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 5.5,Player Rebounds,BetOnline,5.5,616.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 6.5,Player Rebounds,BetOnline,6.5,1220.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Over 7.5,Player Rebounds,BetOnline,7.5,2488.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Bryce Thompson Under 2.5,Player Rebounds,BetOnline,2.5,-114.0,Bryce Thompson
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 2.5,Player Rebounds,BetOnline,2.5,-112.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 3.5,Player Rebounds,BetOnline,3.5,152.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 4.5,Player Rebounds,BetOnline,4.5,262.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 5.5,Player Rebounds,BetOnline,5.5,451.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 6.5,Player Rebounds,BetOnline,6.5,796.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 7.5,Player Rebounds,BetOnline,7.5,1431.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Over 8.5,Player Rebounds,BetOnline,8.5,2631.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,Emanuel Sharp Under 2.5,Player Rebounds,BetOnline,2.5,-114.0,Emanuel Sharp
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 2.5,Player Rebounds,BetOnline,2.5,136.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 3.5,Player Rebounds,BetOnline,3.5,231.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 4.5,Player Rebounds,BetOnline,4.5,437.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 5.5,Player Rebounds,BetOnline,5.5,847.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 6.5,Player Rebounds,BetOnline,6.5,1688.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Over 7.5,Player Rebounds,BetOnline,7.5,3461.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,L.J. Cryer Under 2.5,Player Rebounds,BetOnline,2.5,-178.0,L.J. Cryer
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 10.5,Player Rebounds,BetOnline,10.5,1952.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 11.5,Player Rebounds,BetOnline,11.5,3540.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 3.5,Player Rebounds,BetOnline,3.5,-322.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 4.5,Player Rebounds,BetOnline,4.5,-123.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 5.5,Player Rebounds,BetOnline,5.5,138.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 6.5,Player Rebounds,BetOnline,6.5,227.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 7.5,Player Rebounds,BetOnline,7.5,378.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 8.5,Player Rebounds,BetOnline,8.5,639.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Over 9.5,Player Rebounds,BetOnline,9.5,1103.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Marchelus Avery Under 4.5,Player Rebounds,BetOnline,4.5,-104.0,Marchelus Avery
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 2.5,Player Rebounds,BetOnline,2.5,-208.0,Milos Uzan
13323-35870-2024-12-30,Oklahoma State vs Houston,Milos Uzan Over 3.5,Player Rebounds,BetOnline,3.5,125.0,Milos Uzan
